"Year","Project","Trip.No","Trip.Start.Date","Trip.End.Date","Location","Pot.No","Latitude.Decimal.Degrees","Longitude.Decimal.Degrees","Time.Hauled","Buoy.No","Depth.Fathoms","tidbit_id","temp"
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",70,58.4176,-134.7754833,2015-06-26 09:47:00,"26",48,"26",5.653375
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",71,58.41686667,-134.7912667,2015-06-26 10:16:00,"24",76,"24",5.565
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",72,58.41278333,-134.7873,2015-06-26 10:26:00,"23",48,"23",5.59247058823529
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",73,58.40068333,-134.7824833,2015-06-26 10:40:00,"25",37,"25",5.69470588235294
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",75,58.39648333,-134.79185,2015-06-26 10:54:00,"2",55,"2",5.539
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",76,58.39555,-134.79685,2015-06-26 11:01:00,"29",55,"29",5.55488888888889
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",77,58.39078333,-134.79135,2015-06-26 11:12:00,"21",56,"21",5.565
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",78,58.38778333,-134.7815833,2015-06-26 11:24:00,"18",51,"18",5.56644444444444
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",79,58.37876667,-134.7670167,2015-06-26 11:33:00,"31",34,"31",5.71322222222222
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",80,58.37426667,-134.7556333,2015-06-26 11:40:00,"32",15,"32",6.31444444444444
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",81,58.36193333,-134.7671,2015-06-26 11:49:00,"1",57,"1",5.60766666666667
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",84,58.3408,-134.726,2015-06-26 12:20:00,"15",43,"15",5.70455555555556
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",85,58.34556667,-134.7227167,2015-06-27 07:28:00,"15",51,"15",5.693
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",86,58.34828333,-134.7187,2015-06-27 07:36:00,"8",46,"8",5.717375
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",87,58.34895,-134.7263,2015-06-27 07:44:00,"27",52,"27",5.6982
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",88,58.36031667,-134.7302,2015-06-27 07:55:00,"1",44,"1",5.697875
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",89,58.3676,-134.7381167,2015-06-27 08:03:00,"32",34,"32",5.8291875
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",90,58.37678333,-134.74355,2015-06-27 08:14:00,"31",15,"31",6.558125
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",91,58.37476667,-134.74355,2015-06-27 08:21:00,"18",16,"18",6.31375
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",92,58.36726667,-134.7359667,2015-06-27 08:28:00,"21",32,"21",5.80375
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",93,58.36558333,-134.72645,2015-06-27 08:35:00,"29",37,"29",5.7640625
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",94,58.36726667,-134.7138333,2015-06-27 08:41:00,"2",30,"2",5.787875
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",96,58.36891667,-134.6742,2015-06-27 09:03:00,"25",29,"25",5.71288235294118
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",97,58.37901667,-134.6650833,2015-06-27 09:11:00,"23",22,"23",5.92352941176471
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",98,58.37085,-134.6601,2015-06-27 09:25:00,"24",26,"24",5.78805882352941
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",99,58.3587,-134.6519,2015-06-27 09:35:00,"26",15,"26",6.221625
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",100,58.35406667,-134.6511333,2015-06-27 09:42:00,"12",13,"12",6.48947058823529
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",102,58.33746667,-134.6705333,2015-06-27 10:21:00,"20",21,"20",5.84688235294118
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",103,58.33675,-134.6896167,2015-06-27 10:29:00,"28",41,"28",5.75688235294118
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",104,58.33475,-134.6993667,2015-06-27 10:37:00,"13",41,"13",5.75217647058824
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",105,58.33366667,-134.7293167,2015-06-27 10:48:00,"14",26,"14",5.92952941176471
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",106,58.32983333,-134.7416167,2015-06-27 11:00:00,"19",36,"19",5.82133333333333
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",108,58.33323333,-134.7340667,2015-06-27 11:18:00,"30",68,"30",5.642
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",109,58.31716667,-134.7112167,2015-06-27 11:30:00,"3",42,"3",5.76117647058823
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",110,58.3226,-134.6813667,2015-06-27 11:41:00,"16",46,"16",5.76252941176471
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",111,58.33108333,-134.6833167,2015-06-27 11:54:00,"9",26,"9",5.82729411764706
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",112,58.33118333,-134.67935,2015-06-27 12:03:00,"10",38,"10",5.74066666666667
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",113,58.32748333,-134.6685,2015-06-28 07:15:00,"10",42,"10",5.693
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",114,58.32753333,-134.6530333,2015-06-28 07:23:00,"9",40,"9",5.719
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",115,58.32985,-134.64665,2015-06-28 07:44:00,"16",42,"16",5.69625
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",116,58.32958333,-134.6155167,2015-06-28 07:55:00,"3",26,"3",5.76564705882353
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",117,58.32778333,-134.6459,2015-06-28 07:34:00,"30",46,"30",5.719
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",119,58.31145,-134.7057167,2015-06-28 08:27:00,"19",39,"19",5.82275
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",120,58.30735,-134.73105,2015-06-28 08:37:00,"14",59,"14",5.637125
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",121,58.3027,-134.7197167,2015-06-28 08:46:00,"13",72,"13",5.616
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",122,58.30058333,-134.7084833,2015-06-28 08:54:00,"28",60,"28",5.643625
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",123,58.29805,-134.7128167,2015-06-28 09:05:00,"20",76,"20",5.668
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",125,58.2582,-134.6745,2015-06-28 09:37:00,"12",41,"12",5.63141176470588
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",126,58.25295,-134.6434333,2015-06-28 09:50:00,"26",12,"26",7.63817647058824
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",127,58.25171667,-134.6675333,2015-06-28 10:15:00,"24",35,"24",5.84676470588235
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",128,58.25028333,-134.6899,2015-06-28 10:25:00,"23",50,"23",5.69311764705882
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",129,58.23906667,-134.7150667,2015-06-28 10:36:00,"25",26,"25",6.01823529411765
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",131,58.24116667,-134.6992333,2015-06-28 10:50:00,"2",37,"2",5.75027777777778
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",132,58.24351667,-134.6843333,2015-06-28 10:58:00,"29",49,"29",5.68188888888889
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",133,58.24586667,-134.6705667,2015-06-28 11:06:00,"21",37,"21",5.82277777777778
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",134,58.24378333,-134.6637167,2015-06-28 11:13:00,"18",30,"18",5.89355555555556
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",135,58.23916667,-134.6691667,2015-06-28 11:19:00,"31",31,"31",5.78866666666667
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",136,58.2342,-134.66795,2015-06-28 11:26:00,"32",31,"32",5.94211111111111
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",137,58.23118333,-134.6683,2015-06-28 11:33:00,"1",33,"1",5.86482352941176
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",138,58.23021667,-134.6709167,2015-06-28 11:38:00,"27",34,"27",5.84235294117647
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",139,58.22838333,-134.6667167,2015-06-28 11:44:00,"8",37,"8",5.82127777777778
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",140,58.23071667,-134.68455,2015-06-28 11:51:00,"15",40,"15",5.70305555555556
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",141,58.22263333,-134.6906833,2015-06-29 07:13:00,"15",42,"15",5.719
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",142,58.19488333,-134.70065,2015-06-29 07:29:00,"8",20,"8",6.6535
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",143,58.19173333,-134.6833667,2015-06-29 07:37:00,"27",13,"27",7.58625
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",144,58.19193333,-134.6650833,2015-06-29 07:44:00,"1",32,"1",5.92664705882353
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",145,58.18795,-134.6671667,2015-06-29 07:52:00,"32",28,"32",6.1165625
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",146,58.16685,-134.6682833,2015-06-29 08:03:00,"31",21,"31",6.47629411764706
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",147,58.1779,-134.6107667,2015-06-29 08:20:00,"18",14,"18",7.5314375
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",148,58.18351667,-134.6039,2015-06-29 08:28:00,"21",18,"21",7.1400625
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",149,58.18525,-134.6063833,2015-06-29 08:32:00,"29",26,"29",6.2853125
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",150,58.18663333,-134.6153,2015-06-29 08:40:00,"2",28,"2",6.0320625
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",152,58.1874,-134.6263667,2015-06-29 08:54:00,"25",30,"25",5.931625
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",153,58.19185,-134.6516833,2015-06-29 09:03:00,"23",28,"23",5.93723529411765
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",154,58.19976667,-134.66085,2015-06-29 09:14:00,"24",35,"24",5.86935294117647
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",155,58.20883333,-134.6541667,2015-06-29 09:20:00,"26",32,"26",5.81070588235294
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",156,58.20665,-134.6429333,2015-06-29 09:29:00,"12",36,"12",5.72947058823529
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",158,58.2086,-134.6125,2015-06-29 09:45:00,"20",33,"20",5.89647058823529
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",159,58.2106,-134.6153833,2015-06-29 09:50:00,"28",33,"28",5.86317647058824
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",160,58.21711667,-134.62495,2015-06-29 10:00:00,"13",33,"13",5.82844444444444
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",161,58.2247,-134.6199333,2015-06-29 10:25:00,"14",30,"14",5.90661111111111
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",162,58.22355,-134.6078167,2015-06-29 10:32:00,"19",28,"19",5.92964705882353
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",164,58.19035,-134.5853833,2015-06-29 10:56:00,"3",12,"3",7.88894444444444
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",165,58.22083333,-134.5456,2015-06-29 11:15:00,"16",17,"16",6.75111111111111
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",166,58.2155,-134.52055,2015-06-29 11:22:00,"30",21,"30",6.38216666666667
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",167,58.18461667,-134.51675,2015-06-29 11:40:00,"9",21,"9",6.95405882352941
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",169,58.18045,-134.4867833,2015-06-30 06:31:00,"10",14,"10",7.5966875
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",170,58.18348333,-134.48425,2015-06-30 06:43:00,"9",18,"9",7.1569375
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",171,58.2025,-134.452,2015-06-30 06:52:00,"30",38,"30",5.963375
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",172,58.20556667,-134.4446667,2015-06-30 06:57:00,"16",43,"16",5.933375
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",173,58.21383333,-134.4508833,2015-06-30 07:04:00,"3",30,"3",5.963625
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",175,58.19971667,-134.4327,2015-06-30 07:19:00,"19",36,"19",5.9443125
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",176,58.2046,-134.4214667,2015-06-30 07:25:00,"14",43,"14",5.924
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",177,58.19296667,-134.4074,2015-06-30 07:37:00,"13",29,"13",6.1356875
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",178,58.20505,-134.3953,2015-06-30 07:46:00,"28",39,"28",5.9318125
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",181,58.19165,-134.3699,2015-06-30 08:14:00,"26",32,"26",6.02717647058823
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",182,58.19118333,-134.3873667,2015-06-30 08:23:00,"26",32,"26",6.09496875
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",184,58.1812,-134.3889,2015-06-30 08:30:00,"23",27,"23",6.3709375
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",185,58.17545,-134.3682833,2015-06-30 08:40:00,"25",28,"25",6.1706875
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",187,58.192175,-134.3176,2015-06-30 09:04:00,"2",32,"2",5.92188235294118
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",189,58.17558333,-134.3153333,2015-06-30 09:18:00,"21",37,"21",5.95505882352941
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",190,58.1751,-134.307,2015-06-30 09:23:00,"18",37,"18",5.93882352941176
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",191,58.15705,-134.3235,2015-06-30 09:35:00,"31",24,"31",6.36882352941176
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",192,58.15531667,-134.3429667,2015-06-30 09:43:00,"32",20,"32",6.86341176470588
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",193,58.15248333,-134.3215667,2015-06-30 09:50:00,"1",21,"1",6.813
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",194,58.16755,-134.2937833,2015-06-30 10:10:00,"27",31,"27",6.16047058823529
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",195,58.17993333,-134.2847,2015-06-30 10:11:00,"8",51,"8",5.924
2015,"Red King Crab Survey",1,"6/22/2015 0:00","6/30/2015 0:00","Juneau",196,58.19018333,-134.2938333,2015-06-30 10:19:00,"15",37,"15",5.91458823529412
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",1,57.55513333,-135.6500833,2015-07-11 07:09:00,"15",19,"15",8.05875
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",2,57.55625,-135.6469167,2015-07-11 07:14:00,"8",20,"8",7.7898125
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",3,57.56225,-135.6414167,2015-07-11 07:20:00,"27",26,"27",7.056125
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",4,57.5687,-135.6379833,2015-07-11 07:28:00,"1",20,"1",7.6960625
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",5,57.57363333,-135.6120167,2015-07-11 07:37:00,"32",32,"32",6.7753125
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",6,57.57148333,-135.6126,2015-07-11 07:43:00,"31",32,"31",6.67635294117647
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",7,57.56605,-135.5998667,2015-07-11 07:54:00,"18",33,"18",6.6708125
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",8,57.56483333,-135.59675,2015-07-11 07:59:00,"21",34,"21",6.629625
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",9,57.56396667,-135.5924,2015-07-11 08:04:00,"29",35,"29",6.5743125
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",10,57.56598333,-135.5865167,2015-07-11 08:11:00,"2",22,"2",7.620875
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",12,57.55903333,-135.5866667,2015-07-11 08:23:00,"25",35,"25",6.6185
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",13,57.56388333,-135.5756333,2015-07-11 08:30:00,"23",38,"23",6.51875
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",14,57.56275,-135.56895,2015-07-11 08:36:00,"24",39,"24",6.44941176470588
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",15,57.56835,-135.5692667,2015-07-11 08:43:00,"26",35,"26",6.72388235294118
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",16,57.57161667,-135.5646167,2015-07-11 08:49:00,"12",34,"12",6.66129411764706
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",18,57.58483333,-135.5379,2015-07-11 09:06:00,"20",28,"20",7.05235294117647
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",19,57.56773333,-135.5270667,2015-07-11 09:17:00,"28",38,"28",6.51964705882353
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",20,57.56543333,-135.5462,2015-07-11 09:25:00,"13",43,"13",6.32025
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",21,57.56416667,-135.5540333,2015-07-11 09:31:00,"14",40,"14",6.369625
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",22,57.55131667,-135.5474833,2015-07-11 09:42:00,"19",38,"19",6.53311764705882
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",23,57.55005,-135.5452,2015-07-11 09:48:00,"7",40,"7",6.37470588235294
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",24,57.54393333,-135.5403667,2015-07-11 09:57:00,"3",41,"3",6.37023529411765
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",25,57.52668333,-135.5403667,2015-07-11 10:25:00,"16",35,"16",6.68952941176471
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",26,57.52538333,-135.5375667,2015-07-11 10:30:00,"30",39,"30",6.45688235294118
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",27,57.52301667,-135.53975,2015-07-11 10:37:00,"9",39,"9",6.47770588235294
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",28,57.52121667,-135.5542167,2015-07-11 10:46:00,"10",30,"10",7.08366666666667
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",29,57.52016667,-135.5503333,2015-07-12 07:17:00,"10",38,"10",6.3885625
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",30,57.51916667,-135.5395,2015-07-12 07:25:00,"9",38,"9",6.345625
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",31,57.5185,-135.5333333,2015-07-12 07:34:00,"30",33,"30",6.8634375
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",32,57.51483333,-135.5293333,2015-07-12 07:41:00,"16",27,"16",7.68123529411765
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",33,57.52033333,-135.5233333,2015-07-12 07:48:00,"3",35,"3",6.60288235294118
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",34,57.5245,-135.5291667,2015-07-12 07:54:00,"7",40,"7",6.30158823529412
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",35,57.5245,-135.5291667,2015-07-12 08:02:00,"19",42,"19",6.27764705882353
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",36,57.52483333,-135.5225,2015-07-12 08:10:00,"14",40,"14",6.27982352941176
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",38,57.52866667,-135.5211667,2015-07-12 08:24:00,"28",41,"28",6.26475
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",39,57.52833333,-135.5046667,2015-07-12 08:32:00,"20",36,"20",6.4820625
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",41,57.5355,-135.5201667,2015-07-12 08:47:00,"12",42,"12",6.12317647058823
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",42,57.53916667,-135.5138333,2015-07-12 09:00:00,"26",43,"26",6.20429411764706
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",43,57.53466667,-135.4961667,2015-07-12 09:05:00,"24",41,"24",6.22811764705882
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",44,57.53616667,-135.4983333,2015-07-12 09:14:00,"23",43,"23",6.17723529411765
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",45,57.544,-135.5063333,2015-07-12 09:22:00,"25",44,"25",6.06623529411765
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",47,57.55066667,-135.5031667,2015-07-12 09:38:00,"2",23,"2",7.67633333333333
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",48,57.54466667,-135.4905,2015-07-12 09:46:00,"29",42,"29",6.17305555555556
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",49,57.54416667,-135.4763333,2015-07-12 09:35:00,"21",17,"21",8.83358823529412
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",50,57.55616667,-135.4711667,2015-07-12 10:16:00,"18",27,"18",7.65023529411765
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",51,57.5605,-135.4968333,2015-07-12 10:26:00,"31",47,"31",5.96435294117647
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",52,57.57716667,-135.4896667,2015-07-12 10:37:00,"32",43,"32",6.13811764705882
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",53,57.582,-135.4996667,2015-07-12 10:45:00,"1",35,"1",6.38361111111111
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",54,57.58633333,-135.4916667,2015-07-12 10:53:00,"27",40,"27",6.19583333333333
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",55,57.57833333,-135.478,2015-07-12 11:00:00,"8",53,"8",5.94066666666667
2015,"Red King Crab Survey",2,"7/9/2015 0:00","7/17/2015 0:00","Deadman Reach",56,57.57616667,-135.4738333,2015-07-12 11:07:00,"15",51,"15",5.93644444444444
