"Species","Sex","Carapace_Width","Chela_Height","Shell_Condition","PCR_Result","Year","Latitude","Longitude","Depth","Bottom_Temp","Julian_Day","Location"
"Chionoecetes opilio",1,62.8,13.8,2,0,2016,60.65152,-171.438,63,-0.4,195,"SMI"
"Chionoecetes opilio",1,51.7,9.2,2,0,2016,60.65152,-171.438,63,-0.4,195,"SMI"
"Chionoecetes opilio",1,54.3,9.5,2,1,2016,60.65152,-171.438,63,-0.4,195,"SMI"
"Chionoecetes opilio",1,58,10.7,2,0,2016,60.65152,-171.438,63,-0.4,195,"SMI"
"Chionoecetes opilio",1,57,9.7,2,1,2016,60.65152,-171.438,63,-0.4,195,"SMI"
"Chionoecetes opilio",1,51,10.9,2,0,2016,60.65152,-171.438,63,-0.4,195,"SMI"
"Chionoecetes opilio",1,52.1,10,2,0,2016,60.65152,-171.438,63,-0.4,195,"SMI"
"Chionoecetes opilio",1,53.1,10.1,2,0,2016,60.65152,-171.438,63,-0.4,195,"SMI"
"Chionoecetes opilio",1,52.7,10.5,2,0,2016,60.65152,-171.438,63,-0.4,195,"SMI"
"Chionoecetes opilio",1,51,10.7,2,0,2016,60.65152,-171.438,63,-0.4,195,"SMI"
"Chionoecetes opilio",1,48.6,7.3,2,1,2016,60.65152,-171.438,63,-0.4,195,"SMI"
"Chionoecetes opilio",1,53.8,12.1,2,0,2016,60.65152,-171.438,63,-0.4,195,"SMI"
"Chionoecetes opilio",1,47,8.2,2,0,2016,60.65152,-171.438,63,-0.4,195,"SMI"
"Chionoecetes opilio",1,48.8,8.2,2,0,2016,60.97805,-171.49915,60,-0.5,195,"SMI"
"Chionoecetes opilio",1,51.8,8.9,2,0,2016,60.97805,-171.49915,60,-0.5,195,"SMI"
"Chionoecetes opilio",1,48.3,7.8,2,0,2016,60.97805,-171.49915,60,-0.5,195,"SMI"
"Chionoecetes opilio",1,50.5,7.3,2,1,2016,60.97805,-171.49915,60,-0.5,195,"SMI"
"Chionoecetes opilio",1,49.3,10.3,3,0,2016,60.97805,-171.49915,60,-0.5,195,"SMI"
"Chionoecetes opilio",1,46.7,6.2,2,0,2016,60.97805,-171.49915,60,-0.5,195,"SMI"
"Chionoecetes opilio",1,49.3,8.2,2,0,2016,60.97805,-171.49915,60,-0.5,195,"SMI"
"Chionoecetes opilio",1,47.8,7.7,2,0,2016,60.97805,-171.49915,60,-0.5,195,"SMI"
"Chionoecetes opilio",1,44.3,7.7,2,0,2016,60.97805,-171.49915,60,-0.5,195,"SMI"
"Chionoecetes opilio",1,48.8,7.9,2,0,2016,60.97805,-171.49915,60,-0.5,195,"SMI"
"Chionoecetes opilio",1,51.4,9,2,0,2016,60.97805,-171.49915,60,-0.5,195,"SMI"
"Chionoecetes opilio",1,50.1,8.5,2,0,2016,60.97805,-171.49915,60,-0.5,195,"SMI"
"Chionoecetes opilio",1,47.1,8.6,2,0,2016,60.97805,-171.49915,60,-0.5,195,"SMI"
"Chionoecetes opilio",1,57.8,13.1,2,0,2016,60.97805,-171.49915,60,-0.5,195,"SMI"
"Chionoecetes opilio",1,55.4,9,2,0,2016,60.67167,-172.11308,61,-0.7,196,"SMI"
"Chionoecetes opilio",1,52,9,2,0,2016,60.67167,-172.11308,61,-0.7,196,"SMI"
"Chionoecetes opilio",1,50.3,7.7,2,0,2016,60.67167,-172.11308,61,-0.7,196,"SMI"
"Chionoecetes opilio",1,52.7,9.5,2,1,2016,60.97805,-171.49915,60,-0.5,195,"SMI"
"Chionoecetes opilio",1,55.6,11.8,2,0,2016,60.97805,-171.49915,60,-0.5,195,"SMI"
"Chionoecetes opilio",1,51.1,9,2,0,2016,60.67167,-172.11308,61,-0.7,196,"SMI"
"Chionoecetes opilio",1,43.2,8.7,2,0,2016,60.67167,-172.11308,61,-0.7,196,"SMI"
"Chionoecetes opilio",1,52.6,8.4,2,1,2016,60.67167,-172.11308,61,-0.7,196,"SMI"
"Chionoecetes opilio",1,47.6,8.1,2,0,2016,60.67167,-172.11308,61,-0.7,196,"SMI"
"Chionoecetes opilio",1,63,11.5,2,1,2016,60.67167,-172.11308,61,-0.7,196,"SMI"
"Chionoecetes opilio",1,52,8.7,2,1,2016,60.67167,-172.11308,61,-0.7,196,"SMI"
"Chionoecetes opilio",1,48.1,7.3,2,0,2016,60.67167,-172.11308,61,-0.7,196,"SMI"
"Chionoecetes opilio",1,47.5,7.8,2,0,2016,60.67167,-172.11308,61,-0.7,196,"SMI"
"Chionoecetes opilio",1,53,8.4,2,1,2016,60.67167,-172.11308,61,-0.7,196,"SMI"
"Chionoecetes opilio",1,54.9,11.9,2,0,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",1,44.3,6.8,2,0,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",1,40.5,6.3,2,0,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",1,45,7.8,2,0,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",1,54.4,10,2,0,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",1,44.8,7,2,0,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",1,47.5,8,2,0,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",1,45.1,6.8,2,0,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",1,41.5,4,2,0,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",1,49,7.9,2,1,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",1,48.3,7.4,2,1,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",1,46.3,8,2,0,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",1,47.8,7.7,2,0,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",1,43.7,7.1,2,0,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",1,50.4,8.6,2,1,2016,61.99859,-174.51338,74,-1.4,197,"NS"
"Chionoecetes opilio",1,73,17,3,0,2016,61.66722,-176.46914,106,1,198,"NS"
"Chionoecetes opilio",1,83.6,18.1,2,0,2016,61.66722,-176.46914,106,1,198,"NS"
"Chionoecetes opilio",1,52.4,8.5,2,0,2016,61.66722,-176.46914,106,1,198,"NS"
"Chionoecetes opilio",1,75,13,2,0,2016,61.66722,-176.46914,106,1,198,"NS"
"Chionoecetes opilio",1,70,15.2,2,0,2016,61.66722,-176.46914,106,1,198,"NS"
"Chionoecetes opilio",1,65.3,11.8,2,0,2016,61.66722,-176.46914,106,1,198,"NS"
"Chionoecetes opilio",1,61.8,11,2,0,2016,61.66722,-176.46914,106,1,198,"NS"
"Chionoecetes opilio",1,53.6,8.2,2,0,2016,61.66722,-176.46914,106,1,198,"NS"
"Chionoecetes opilio",1,63.5,11,2,1,2016,61.66722,-176.46914,106,1,198,"NS"
"Chionoecetes opilio",1,64,10.5,2,0,2016,61.66722,-176.46914,106,1,198,"NS"
"Chionoecetes opilio",1,55.8,9.3,2,0,2016,61.66722,-176.46914,106,1,198,"NS"
"Chionoecetes opilio",1,51.2,8.2,2,0,2016,61.66722,-176.46914,106,1,198,"NS"
"Chionoecetes opilio",1,61.4,11,2,0,2016,61.66722,-176.46914,106,1,198,"NS"
"Chionoecetes opilio",1,45.3,7.2,2,0,2016,61.66722,-176.46914,106,1,198,"NS"
"Chionoecetes opilio",1,45,7.1,2,0,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",1,49.4,8.1,2,1,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",1,44.5,7.5,2,0,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",1,51.3,9,2,0,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",1,45.4,7.2,2,0,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",1,49.9,8.8,2,0,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",1,43.7,7.2,2,0,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",1,45.1,7.5,2,1,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",1,43,6.8,2,1,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",1,51.4,8.5,2,0,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",1,51.7,9,2,1,2016,61.66606,-175.05542,85,-1.2,198,"NS"
"Chionoecetes opilio",1,72.9,13.5,3,0,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",1,72.2,15.1,3,0,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",1,65.6,12,2,0,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",1,60.9,10.7,2,0,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",1,55.2,9.4,2,0,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",1,57.4,9.9,2,0,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",1,47.3,8.5,2,0,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",1,54.8,9.3,2,0,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",1,49.9,7.7,2,0,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",1,52.7,8.6,2,0,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",1,58.7,8.7,2,0,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",1,52.2,8.9,2,0,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",1,56.6,9.8,2,0,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",1,56.2,9.1,2,0,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",1,56.5,9,2,1,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",1,54.5,9.7,2,0,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",1,55.3,9.4,2,0,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",1,52.9,8.6,2,0,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",1,56.5,11.3,2,0,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",1,54,9.3,2,0,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",1,58.7,10,2,1,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",1,52,8.1,2,1,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",1,53,8.6,2,0,2016,61.66562,-175.77026,96,0.5,198,"NS"
"Chionoecetes opilio",1,46.5,7.8,2,1,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,72.8,12.5,2,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,67.6,15.7,2,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,57.4,10.3,2,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,51,9,2,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,57.6,13.1,2,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,50.6,8.4,2,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,54.3,11.4,3,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,54.2,9,2,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,61.7,11.3,2,1,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,75.3,13.1,2,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,51.7,8.8,2,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,58.4,9.9,2,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,65.5,15.4,2,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,53.8,8.6,2,1,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,50.9,8.2,2,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,79.8,14.6,2,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,53,8.4,2,1,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,57.9,9.6,2,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,69.5,13.9,2,1,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,61.5,10.4,2,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,64,11.2,2,1,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,55.7,9.1,2,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,70.1,14.8,2,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,66.4,10.2,2,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,51.2,8.1,2,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,47.6,7.2,2,1,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,63.6,10.8,2,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,48.3,8.3,2,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,54.3,9.2,2,1,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,53.6,8.4,2,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,51.7,7.4,2,0,2016,61.32155,-175.64187,97,0.7,199,"NS"
"Chionoecetes opilio",1,87.8,17.8,2,0,2016,61.33106,-176.32525,107,1.3,201,"NS"
"Chionoecetes opilio",1,88,19.4,2,0,2016,61.33106,-176.32525,107,1.3,201,"NS"
"Chionoecetes opilio",1,76.6,16.7,2,0,2016,61.33106,-176.32525,107,1.3,201,"NS"
"Chionoecetes opilio",1,76.8,18.3,2,0,2016,61.33106,-176.32525,107,1.3,201,"NS"
"Chionoecetes opilio",1,86.3,14.8,2,1,2016,61.33106,-176.32525,107,1.3,201,"NS"
"Chionoecetes opilio",1,75,13.1,2,1,2016,61.33106,-176.32525,107,1.3,201,"NS"
"Chionoecetes opilio",1,66.4,11.4,2,0,2016,61.33106,-176.32525,107,1.3,201,"NS"
"Chionoecetes opilio",1,81.2,14,2,0,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",1,70,13.3,2,0,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",1,69.3,12.9,2,0,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",1,43.5,6.9,2,0,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",1,45,7.1,2,1,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",1,39.6,6,2,1,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes opilio",1,43.5,6.9,2,1,2016,61.33067,-176.96071,116,1.4,201,"NS"
"Chionoecetes bairdi",1,75.6,11.2,2,0,2016,58.9998,-176.30352,135,2.7,205,"SS"
"Chionoecetes bairdi",1,72.2,11.5,2,0,2016,59.00105,-176.91384,137,3.2,205,"SS"
"Chionoecetes bairdi",1,75.8,12.8,2,1,2016,59.00105,-176.91384,137,3.2,205,"SS"
"Chionoecetes bairdi",1,53.8,7.3,2,1,2016,59.00105,-176.91384,137,3.2,205,"SS"
"Chionoecetes bairdi",1,45.3,5.4,2,0,2016,59.00105,-176.91384,137,3.2,205,"SS"
"Chionoecetes bairdi",1,71.5,12.5,2,1,2016,58.66427,-176.85591,137,3.4,206,"SS"
"Chionoecetes bairdi",1,77.9,12.6,2,0,2016,58.66427,-176.85591,137,3.4,206,"SS"
"Chionoecetes bairdi",1,64.8,8.4,2,0,2016,58.66427,-176.85591,137,3.4,206,"SS"
"Chionoecetes bairdi",1,41.2,5,2,0,2016,58.66427,-176.85591,137,3.4,206,"SS"
"Chionoecetes bairdi",1,29.3,3.8,2,1,2016,58.6649,-176.21641,141,3.2,206,"SS"
"Chionoecetes bairdi",1,23.5,2.8,2,1,2016,58.6649,-176.21641,141,3.2,206,"SS"
"Chionoecetes bairdi",1,94.6,17.1,2,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,71,12.6,2,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,95.6,18.3,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,96.6,18.5,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,99.4,17.7,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,98.8,16.6,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,96.4,17.3,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,97.2,17.7,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,94.2,16.6,3,1,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,96.9,18.4,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,89.6,16,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,85.8,14.4,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,78.1,13.2,2,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,95.6,16.7,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,98.1,18.3,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,94.8,18.3,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,95.9,17.2,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,98.7,19.8,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,92.4,17.2,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,99.1,18.4,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,100.1,20.1,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,96.9,18.9,2,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,91.1,14.4,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,88.1,15.2,2,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,98.9,16.7,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,93.8,16.5,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,93.7,16.8,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,100.6,18.9,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,82.5,13,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,97.5,17.6,2,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,94.7,16.5,2,1,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,96.2,16.8,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,92.7,15.9,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,47.8,5.9,2,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,28.7,3.8,2,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,27.5,3.6,2,1,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,101.7,18.9,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,96.4,16.7,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,100.4,18.8,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,72.9,14.7,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,97.8,14,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,93.2,16.7,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,75.4,12,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,92.5,16.8,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,93.9,17.6,3,1,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,91.1,17.4,2,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,97.5,17.5,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,98.7,18.7,2,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,93.6,16.7,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,95.8,17.5,3,0,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,97.8,18.4,2,1,2016,58.66513,-175.55349,136,2.8,206,"SS"
"Chionoecetes bairdi",1,101.9,19.4,3,0,2016,58.68682,-174.91791,194,3.7,206,"SS"
"Chionoecetes bairdi",1,26.8,3.3,2,1,2016,58.68682,-174.91791,194,3.7,206,"SS"
"Chionoecetes bairdi",1,26.1,3.2,2,1,2016,58.68682,-174.91791,194,3.7,206,"SS"
"Chionoecetes bairdi",1,24.5,2.9,2,1,2016,58.68682,-174.91791,194,3.7,206,"SS"
"Chionoecetes bairdi",1,26.5,3.3,2,1,2016,58.68682,-174.91791,194,3.7,206,"SS"
"Chionoecetes bairdi",1,24.3,2.8,2,1,2016,58.68682,-174.91791,194,3.7,206,"SS"
"Chionoecetes bairdi",1,22,2.7,2,1,2016,58.68682,-174.91791,194,3.7,206,"SS"
"Chionoecetes bairdi",1,59.7,8,2,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,67.8,9.1,2,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,83.3,12.4,3,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,50.1,6.5,2,0,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,45.1,5.6,2,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,42.4,5.3,2,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,33.3,4.1,2,0,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,40.3,4.9,2,0,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,33.3,3.9,2,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,41.9,4.3,2,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,37.2,4.2,2,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,35.2,3.8,2,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,34.5,4.3,2,0,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,42.1,5.6,2,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,36.6,4.5,2,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,31.3,3.6,2,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,35.9,4.4,2,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,45.1,5.6,2,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,35.8,4.9,2,0,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,33.3,4.4,2,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,34.9,3.9,2,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,33.5,4.2,2,0,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,27.1,3.3,2,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,27.8,3.5,2,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,27.1,3.3,2,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,27.3,3.2,2,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,24,3,2,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,25.9,3.2,2,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,26,2.9,2,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,26.2,3.1,2,1,2016,58.6684,-174.27778,157,3.8,206,"SS"
"Chionoecetes bairdi",1,97.4,13.8,2,0,2017,56.65902,-171.34949,120,4.4,190,"PI"
"Chionoecetes bairdi",1,86.4,15.5,2,0,2017,56.65902,-171.34949,120,4.4,190,"PI"
"Chionoecetes bairdi",1,68,9,2,0,2017,56.65902,-171.34949,120,4.4,190,"PI"
"Chionoecetes bairdi",1,100,18.7,2,0,2017,56.65902,-171.34949,120,4.4,190,"PI"
"Chionoecetes bairdi",1,61.6,7,2,0,2017,56.98777,-171.3965,109,4.4,190,"PI"
"Chionoecetes bairdi",1,76.4,10.3,2,0,2017,56.98777,-171.3965,109,4.4,190,"PI"
"Chionoecetes bairdi",1,51.9,4.4,2,0,2017,56.98777,-171.3965,109,4.4,190,"PI"
"Chionoecetes bairdi",1,101.2,18.6,4,0,2017,56.98777,-171.3965,109,4.4,190,"PI"
"Chionoecetes bairdi",1,28.6,3,2,0,2017,56.98777,-171.3965,109,4.4,190,"PI"
"Chionoecetes bairdi",1,32,3.9,2,0,2017,56.98777,-171.3965,109,4.4,190,"PI"
"Chionoecetes opilio",1,75.6,16.4,2,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,61.4,13.5,2,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
