"Species","Sex","Carapace_Width","Shell_Condition","Clutch_Fullness","PCR_Result","Year","Latitude","Longitude","Depth","Bottom_Temp","Julian_Day","Location"
"Chionoecetes opilio",2,42.3,2,"0",0,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes opilio",2,44,2,"0",1,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes opilio",2,43.3,2,"0",0,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes opilio",2,42.9,2,"0",1,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes opilio",2,47,2,"0",1,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes opilio",2,42.5,2,"0",0,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes opilio",2,45.3,2,"0",0,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes bairdi",2,77.8,2,"1",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,91.6,2,"1",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,24.8,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,26.3,2,"0",0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,32.3,2,"0",0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,24.8,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,25,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,28,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,26.3,2,"0",0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,24.5,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,23.9,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,26.7,2,"0",0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,24.8,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,24.8,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,35.7,2,"0",0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,36.3,2,"0",0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,27.9,2,"0",0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,26.3,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,25,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,25.7,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,24.9,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,24.1,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,34.3,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,27,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,25.5,2,"0",0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,25,2,"0",0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,26.5,2,"0",0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,26.2,2,"0",0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,25.9,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,24,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,25.3,2,"0",0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,25.2,2,"0",0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,24.4,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,25.1,2,"0",0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,26.5,2,"0",0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,27,2,"0",0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,25.5,2,"0",0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,25.1,2,"0",0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,27.2,2,"0",1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,26.2,2,"0",0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,27.4,2,"0",0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",2,27.7,2,"0",0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes opilio",2,50.1,2,"1",1,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",2,55.3,2,"1",0,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",2,47.4,2,"1",1,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",2,43.1,2,"1",0,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",2,48.5,2,"1",1,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",2,42.7,2,"1",0,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",2,44.7,2,"1",0,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",2,40.6,2,"1",1,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",2,53.8,2,"1",0,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",2,52,2,"1",0,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",2,51.2,2,"1",1,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",2,48.9,2,"1",0,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",2,50.4,2,"1",0,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",2,50,2,"1",0,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",2,50.6,2,"1",0,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",2,48.7,2,"1",0,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",2,46.1,2,"1",0,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",2,40.2,2,"0",0,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",2,47.1,2,"1",0,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",2,49.3,2,"1",0,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",2,53,3,"1",0,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",2,45.6,2,"1",0,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",2,48,2,"1",0,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",2,49.3,3,"1",0,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",2,38.9,2,"1",0,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",2,54.2,3,"1",0,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",2,39.3,2,"1",0,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",2,50.2,2,"0",0,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",2,45.3,2,"0",0,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",2,47,2,"0",0,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",2,46.2,2,"0",0,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",2,5.5,2,"0",0,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",2,47.9,2,"0",1,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",2,49.2,2,"0",1,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",2,46.5,2,"0",0,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",2,47.1,2,"0",0,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",2,42.4,2,"0",0,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",2,45.6,2,"0",1,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",2,42,2,"0",0,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",2,48.8,2,"0",0,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",2,46.5,2,"0",0,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",2,41.1,2,"0",0,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",2,46.6,2,"0",1,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",2,32.3,2,"0",0,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",2,37.8,2,"0",0,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",2,38.5,2,"0",0,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",2,35.4,2,"0",0,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",2,38,2,"0",0,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",2,38.7,2,"0",0,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",2,37.9,2,"0",1,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",2,41,2,"0",0,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",2,37.1,2,"0",0,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",2,33.3,2,"0",0,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",2,42.1,2,"0",0,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",2,40.9,2,"0",1,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",2,38.9,2,"0",0,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",2,39.8,2,"0",0,2017,61.68432,-175.10966,85,-0.4,211,"NS"
"Chionoecetes opilio",2,41.7,2,"0",0,2017,61.68432,-175.10966,85,-0.4,211,"NS"
"Chionoecetes opilio",2,38.4,2,"0",0,2017,61.68432,-175.10966,85,-0.4,211,"NS"
"Chionoecetes opilio",2,45.2,2,"0",0,2017,61.68432,-175.10966,85,-0.4,211,"NS"
"Chionoecetes opilio",2,34.4,2,"0",0,2017,61.68432,-175.10966,85,-0.4,211,"NS"
"Chionoecetes opilio",2,49.9,2,"0",0,2017,61.68432,-175.10966,85,-0.4,211,"NS"
"Chionoecetes bairdi",2,30.3,2,"0",0,2017,56.32162,-164.01029,87,1.5,169,"BB"
"Chionoecetes bairdi",2,30.2,2,"0",0,2017,56.32162,-164.01029,87,1.5,169,"BB"
"Chionoecetes bairdi",2,28,2,"0",0,2017,56.65495,-164.02061,75,0.4,169,"BB"
"Chionoecetes opilio",2,47.8,2,"0",0,2017,60.33066,-169.96536,52,0.2,190,"SMI"
"Chionoecetes opilio",2,49.3,2,"0",0,2017,60.33066,-169.96536,52,0.2,190,"SMI"
"Chionoecetes opilio",2,36.8,2,"0",0,2017,60.33066,-169.96536,52,0.2,190,"SMI"
"Chionoecetes opilio",2,41.1,2,"0",0,2017,60.33066,-169.96536,52,0.2,190,"SMI"
"Chionoecetes opilio",2,44.7,2,"0",1,2017,60.33066,-169.96536,52,0.2,190,"SMI"
"Chionoecetes opilio",2,42.6,2,"0",0,2017,60.33066,-169.96536,52,0.2,190,"SMI"
"Chionoecetes opilio",2,47.3,2,"0",0,2017,60.33066,-169.96536,52,0.2,190,"SMI"
"Chionoecetes opilio",2,41.9,2,"0",0,2017,60.33066,-169.96536,52,0.2,190,"SMI"
"Chionoecetes opilio",2,40.2,2,"0",0,2017,60.33066,-169.96536,52,0.2,190,"SMI"
"Chionoecetes opilio",2,41.9,2,"0",0,2017,60.33066,-169.96536,52,0.2,190,"SMI"
"Chionoecetes opilio",2,34.3,2,"0",0,2017,60.33066,-169.96536,52,0.2,190,"SMI"
"Chionoecetes opilio",2,42.1,2,"0",0,2017,60.33066,-169.96536,52,0.2,190,"SMI"
"Chionoecetes opilio",2,42.8,2,"0",0,2017,60.33066,-169.96536,52,0.2,190,"SMI"
"Chionoecetes opilio",2,42.3,2,"0",0,2017,60.33066,-169.96536,52,0.2,190,"SMI"
"Chionoecetes opilio",2,41.4,2,"0",0,2017,60.33066,-169.96536,52,0.2,190,"SMI"
"Chionoecetes bairdi",2,64.7,2,"0",0,2017,56.6784,-169.47588,79,4.6,198,"PI"
"Chionoecetes opilio",2,41.2,2,"0",1,2017,60.6527,-172.12982,61,-1.3,204,"SMI"
"Chionoecetes opilio",2,39.7,2,"0",1,2017,60.6527,-172.12982,61,-1.3,204,"SMI"
"Chionoecetes opilio",2,53.6,2,"0",1,2017,60.6527,-172.12982,61,-1.3,204,"SMI"
"Chionoecetes opilio",2,42.3,2,"0",1,2017,60.6527,-172.12982,61,-1.3,204,"SMI"
"Chionoecetes opilio",2,44.8,2,"0",1,2017,60.6527,-172.12982,61,-1.3,204,"SMI"
"Chionoecetes opilio",2,44.2,2,"0",1,2017,60.6527,-172.12982,61,-1.3,204,"SMI"
"Chionoecetes opilio",2,42,2,"0",1,2017,60.6527,-172.12982,61,-1.3,204,"SMI"
"Chionoecetes opilio",2,38.8,2,"0",1,2017,60.6527,-172.12982,61,-1.3,204,"SMI"
"Chionoecetes opilio",2,49,2,"0",1,2017,60.6527,-172.12982,61,-1.3,204,"SMI"
"Chionoecetes opilio",2,45.2,2,"0",1,2017,60.6527,-172.12982,61,-1.3,204,"SMI"
"Chionoecetes opilio",2,45.7,2,"0",1,2017,60.6527,-172.12982,61,-1.3,204,"SMI"
"Chionoecetes opilio",2,43.6,2,"0",1,2017,60.98624,-171.46592,59,-1.3,204,"SMI"
"Chionoecetes opilio",2,43.7,2,"0",1,2017,60.98624,-171.46592,59,-1.3,204,"SMI"
"Chionoecetes opilio",2,44.2,2,"0",1,2017,60.98624,-171.46592,59,-1.3,204,"SMI"
"Chionoecetes opilio",2,48.7,2,"0",1,2017,60.98624,-171.46592,59,-1.3,204,"SMI"
"Chionoecetes opilio",2,43.9,2,"0",1,2017,60.98624,-171.46592,59,-1.3,204,"SMI"
"Chionoecetes opilio",2,45.4,2,"0",1,2017,60.98624,-171.46592,59,-1.3,204,"SMI"
"Chionoecetes opilio",2,43,2,"0",1,2017,60.98624,-171.46592,59,-1.3,204,"SMI"
"Chionoecetes opilio",2,44.1,2,"0",1,2017,60.98624,-171.46592,59,-1.3,204,"SMI"
"Chionoecetes opilio",2,43.7,2,"0",1,2017,60.98624,-171.46592,59,-1.3,204,"SMI"
"Chionoecetes opilio",2,44,2,"0",1,2017,60.98624,-171.46592,59,-1.3,204,"SMI"
"Chionoecetes opilio",2,48.9,2,"0",1,2017,60.98624,-171.46592,59,-1.3,204,"SMI"
"Chionoecetes bairdi",2,66.2,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,80.1,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,86,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,75.2,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,78.2,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,79.3,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,74.8,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,73.6,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,83.7,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,82.2,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,74.8,4,"1",1,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,87.4,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,83.7,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,69.6,4,"1",1,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,78,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,88.5,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,77.7,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,82,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,70.3,4,"1",1,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,88.6,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,89.1,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,74.4,4,"1",1,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,83.1,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,72.4,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,73.8,4,"1",1,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,75.2,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,72.7,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,72.2,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,77.1,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,74.1,4,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,69.3,4,"1",1,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,62.1,4,"1",1,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,70.3,3,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,82.4,3,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,80.4,3,"1",1,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,73.5,3,"1",1,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,85.3,3,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,73.5,3,"1",1,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,92.5,2,"1",1,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,62.8,2,"0",0,2017,56.66914,-170.07482,95,4,198,"PI"
"Chionoecetes bairdi",2,58.9,2,"0",0,2017,56.66914,-170.07482,95,4,198,"PI"
"Chionoecetes bairdi",2,42.9,2,"0",0,2017,58.32594,-174.30208,165,3.5,200,"SS"
"Chionoecetes bairdi",2,47.4,2,"0",0,2017,58.32594,-174.30208,165,3.5,200,"SS"
"Chionoecetes bairdi",2,50.8,2,"0",0,2017,58.32594,-174.30208,165,3.5,200,"SS"
"Chionoecetes bairdi",2,34.4,2,"0",1,2017,58.32594,-174.30208,165,3.5,200,"SS"
"Chionoecetes bairdi",2,40.4,2,"0",1,2017,58.32594,-174.30208,165,3.5,200,"SS"
"Chionoecetes bairdi",2,40.9,2,"0",0,2017,58.32594,-174.30208,165,3.5,200,"SS"
"Chionoecetes bairdi",2,32.6,2,"0",1,2017,58.32594,-174.30208,165,3.5,200,"SS"
"Chionoecetes bairdi",2,29.2,2,"0",1,2017,58.32594,-174.30208,165,3.5,200,"SS"
"Chionoecetes bairdi",2,31.9,2,"0",0,2017,58.32594,-174.30208,165,3.5,200,"SS"
"Chionoecetes bairdi",2,27.9,2,"0",1,2017,58.32594,-174.30208,165,3.5,200,"SS"
"Chionoecetes bairdi",2,25.7,2,"0",1,2017,58.32594,-174.30208,165,3.5,200,"SS"
"Chionoecetes bairdi",2,46.1,2,"0",0,2017,58.6515,-174.28377,158,3.7,200,"SS"
"Chionoecetes bairdi",2,36.8,2,"0",0,2017,58.6515,-174.28377,158,3.7,200,"SS"
"Chionoecetes bairdi",2,39.1,2,"0",0,2017,58.6515,-174.28377,158,3.7,200,"SS"
"Chionoecetes bairdi",2,34.3,2,"0",1,2017,58.6515,-174.28377,158,3.7,200,"SS"
"Chionoecetes bairdi",2,33.2,2,"0",1,2017,58.6515,-174.28377,158,3.7,200,"SS"
"Chionoecetes bairdi",2,34.1,2,"0",1,2017,58.6515,-174.28377,158,3.7,200,"SS"
"Chionoecetes bairdi",2,35.4,2,"0",1,2017,58.6515,-174.28377,158,3.7,200,"SS"
"Chionoecetes bairdi",2,34.7,2,"0",1,2017,58.6515,-174.28377,158,3.7,200,"SS"
"Chionoecetes bairdi",2,33.4,2,"0",1,2017,58.6515,-174.28377,158,3.7,200,"SS"
"Chionoecetes opilio",2,53.4,2,"0",1,2017,60.00405,-172.63294,65,-0.3,203,"SMI"
"Chionoecetes opilio",2,59.5,2,"0",0,2017,60.00405,-172.63294,65,-0.3,203,"SMI"
"Chionoecetes opilio",2,52.6,2,"0",1,2017,60.00405,-172.63294,65,-0.3,203,"SMI"
"Chionoecetes opilio",2,52.5,2,"0",1,2017,60.00405,-172.63294,65,-0.3,203,"SMI"
"Chionoecetes opilio",2,48.2,2,"0",1,2017,60.00405,-172.63294,65,-0.3,203,"SMI"
"Chionoecetes opilio",2,56.5,2,"0",0,2017,60.00405,-172.63294,65,-0.3,203,"SMI"
"Chionoecetes opilio",2,46.9,2,"0",0,2017,60.00405,-172.63294,65,-0.3,203,"SMI"
"Chionoecetes opilio",2,48.3,2,"0",1,2017,60.00405,-172.63294,65,-0.3,203,"SMI"
"Chionoecetes opilio",2,50.7,2,"0",1,2017,60.00405,-172.63294,65,-0.3,203,"SMI"
"Chionoecetes opilio",2,50.3,2,"0",1,2017,60.00405,-172.63294,65,-0.3,203,"SMI"
"Chionoecetes bairdi",2,81.1,2,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,68.9,2,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,79.2,2,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,80.7,2,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,68.1,2,"1",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,44.9,2,"0",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,53.8,2,"0",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,49,2,"0",1,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,47.6,2,"0",1,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,44,2,"0",0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,29.6,2,"0",1,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",2,31.2,2,"0",1,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes opilio",2,71.5,2,"0",1,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",2,67.2,2,"0",1,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",2,73.4,2,"0",1,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",2,65.3,2,"0",1,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",2,68.9,2,"0",0,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",2,60.8,2,"0",1,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",2,66.8,2,"0",1,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",2,74.6,2,"0",1,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",2,60.4,2,"0",1,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",2,71,2,"0",1,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",2,59.2,2,"0",1,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",2,62.7,2,"0",1,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",2,64.8,2,"0",1,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",2,66.4,2,"0",1,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",2,77.8,2,"0",1,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",2,71.4,2,"0",1,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",2,67.2,2,"0",1,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",2,59.9,2,"0",0,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",2,49.7,2,"1",1,2017,61.31825,-176.32768,107,1.2,211,"NS"
"Chionoecetes opilio",2,54.6,4,"1",1,2017,61.31825,-176.32768,107,1.2,211,"NS"
"Chionoecetes opilio",2,51.9,3,"1",0,2017,61.31825,-176.32768,107,1.2,211,"NS"
"Chionoecetes opilio",2,48.6,3,"1",0,2017,61.31825,-176.32768,107,1.2,211,"NS"
"Chionoecetes opilio",2,44.6,3,"1",0,2017,61.31825,-176.32768,107,1.2,211,"NS"
"Chionoecetes opilio",2,45.4,4,"1",0,2017,61.31825,-176.32768,107,1.2,211,"NS"
"Chionoecetes opilio",2,44,4,"1",1,2017,61.31825,-176.32768,107,1.2,211,"NS"
"Chionoecetes opilio",2,51.4,3,"1",1,2017,61.31825,-176.32768,107,1.2,211,"NS"
"Chionoecetes opilio",2,45.3,3,"1",1,2017,61.31825,-176.32768,107,1.2,211,"NS"
"Chionoecetes opilio",2,44.6,4,"1",0,2017,61.31825,-176.32768,107,1.2,211,"NS"
"Chionoecetes opilio",2,48.5,4,"1",1,2017,61.31825,-176.32768,107,1.2,211,"NS"
